Itemno	WNUM	SentenceID	ID	CPOS	Head	DepRel
19	604	28	27	RP	26	compound
19	605	28	28	NNS	26	dobj
19	605	28	29	.	23	punct
19	606	29	1	JJS	6	nsubjpass
19	607	29	2	IN	4	case
19	608	29	3	PRP$	4	nmod
19	609	29	4	NN	1	nmod
19	610	29	5	VBZ	6	auxpass
19	611	29	6	VBN	0	xcomp
19	612	29	7	VBG	6	advcl
19	613	29	8	TO	10	mark
19	614	29	9	DT	10	det
19	615	29	10	NN	7	nmod
19	616	29	11	WRB	13	mark
19	617	29	12	NN	13	nsubj
19	618	29	13	VBZ	7	ccomp
19	619	29	14	CC	7	cc
19	620	29	15	TO	16	case
19	621	29	16	NN	10	remnant
19	622	29	17	IN	21	mark
19	623	29	18	WRB	21	advmod
19	624	29	19	DT	20	det
19	625	29	20	NN	21	nsubj
19	626	29	21	VBZ	13	remnant
19	626	29	22	.	6	punct
19	626	29	23	''	6	punct
19	627	30	1	NNP	4	nsubj
19	628	30	2	VBZ	4	aux
19	629	30	3	RB	4	advmod
19	630	30	4	VBN	0	root
19	631	30	5	NN	4	dobj
19	632	30	6	IN	9	case
19	633	30	7	PDT	9	det
19	634	30	8	DT	9	det
19	635	30	9	NNP	5	nmod
19	636	30	10	VBN	9	acl
19	637	30	11	IN	14	case
19	638	30	12	PRP$	14	nmod
19	639	30	13	NN	14	nmod
19	640	30	14	NNS	10	nmod
19	640	30	15	,	4	punct
19	641	30	16	CC	4	cc
19	642	30	17	VBN	4	conj
19	643	30	18	NNS	17	dobj
19	644	30	19	IN	21	case
19	645	30	20	DT	21	det
19	646	30	21	NNS	17	nmod
19	646	30	22	.	4	punct
19	647	31	1	RB	2	advmod
19	648	31	2	RB	5	advmod
19	648	31	3	,	2	punct
19	649	31	4	PRP	5	nsubj
19	650	31	5	VBD	0	root
19	651	31	6	DT	8	det
19	652	31	7	JJ	8	amod
19	653	31	8	NN	5	dobj
19	654	31	9	IN	11	case
19	655	31	10	DT	11	det
19	656	31	11	NN	8	nmod
19	657	31	12	VBN	11	acl
19	658	31	13	NNP	12	xcomp
19	658	31	14	,	16	punct
19	659	31	15	DT	16	det
19	660	31	16	NN	8	appos
19	661	31	17	RB	18	advmod
19	662	31	18	VBN	16	acl
19	663	31	19	IN	22	case
19	664	31	20	DT	22	det
19	665	31	21	NN	22	nmod
19	666	31	22	NN	18	nmod
19	667	31	23	NNP	24	name
19	668	31	24	NNP	22	appos
19	668	31	25	.	5	punct
19	669	32	1	IN	3	case
19	670	32	2	DT	3	det
19	671	32	3	NN	9	nmod
19	672	32	4	VBD	3	acl
19	673	32	5	JJ	6	amod
19	674	32	6	NN	4	nmod
19	674	32	7	,	3	punct
19	675	32	8	NNP	9	nsubj
19	676	32	9	VBD	0	root
19	676	32	10	#	11	det
19	677	32	11	CD	9	dobj
19	678	32	12	TO	13	mark
19	679	32	13	VB	9	ccomp
19	680	32	14	DT	17	det
19	681	32	15	JJ	17	amod
19	682	32	16	NN	17	nmod
19	683	32	17	NN	13	dobj
19	684	32	18	IN	20	case
19	685	32	19	DT	20	det
19	686	32	20	NN	13	nmod
19	687	32	21	IN	24	mark
19	688	32	22	NNP	24	nsubj
19	689	32	23	MD	24	aux
19	690	32	24	VB	20	acl
19	691	32	25	DT	26	det
19	692	32	26	NNS	24	dobj
19	693	32	27	TO	30	mark
19	694	32	28	CD	30	nummod
19	695	32	29	IN	30	goeswith
19	696	32	30	NN	24	nmod
19	697	32	31	IN	33	case
19	698	32	32	DT	33	det
19	699	32	33	NN	30	nmod
19	700	32	34	IN	36	case
19	701	32	35	DT	36	det
19	702	32	36	NNP	33	nmod
19	703	32	37	VBD	36	acl
19	704	32	38	IN	41	case
19	705	32	39	DT	41	det
19	706	32	40	NN	41	nmod
19	707	32	41	NN	37	nmod
19	708	32	42	IN	46	case
19	709	32	43	DT	46	det
19	710	32	44	JJ	46	amod
19	711	32	45	CD	46	nummod
19	712	32	46	NNS	37	nmod
19	712	32	47	.	9	punct
19	713	33	1	DT	2	det
19	714	33	2	NN	5	nsubj
19	715	33	3	VBZ	5	aux
19	716	33	4	RB	5	advmod
19	717	33	5	VBN	0	root
19	718	33	6	CD	9	nummod
19	719	33	7	JJ	9	amod
19	720	33	8	NNS	9	nmod
19	721	33	9	NNS	5	dobj
19	721	33	10	:	11	punct
19	722	33	11	NNP	9	appos
19	723	33	12	CC	11	case
19	724	33	13	NNP	11	conj
19	724	33	14	.	5	punct
19	725	34	1	NNP	6	nsubj
19	725	34	2	,	3	punct
19	726	34	3	RB	6	advmod
19	726	34	4	,	3	punct
19	727	34	5	VBZ	6	aux
19	728	34	6	VBN	0	root
19	729	34	7	DT	9	det
19	730	34	8	JJ	9	amod
19	731	34	9	NN	6	dobj
19	731	34	10	.	6	punct
19	732	35	1	JJ	18	advcl
19	733	35	2	IN	4	case
19	734	35	3	DT	4	det
19	735	35	4	NN	1	nmod
19	736	35	5	IN	7	case
19	737	35	6	NNP	7	name
19	738	35	7	NNP	4	nmod
19	739	35	8	IN	11	case
19	740	35	9	CD	11	nummod
19	741	35	10	JJ	11	amod
19	742	35	11	NNS	1	nmod
19	742	35	12	,	1	punct
19	743	35	13	NNP	18	nsubj
19	744	35	14	VBZ	18	aux
19	745	35	15	RB	18	advmod
19	746	35	16	VBN	18	cop
19	747	35	17	DT	18	det
19	748	35	18	NN	0	root
19	749	35	19	IN	22	case
19	750	35	20	JJ	22	amod
19	751	35	21	JJ	22	amod
19	752	35	22	NN	18	nmod
19	752	35	23	.	18	punct
19	753	36	1	CC	6	discourse
19	754	36	2	JJ	6	nsubj
19	755	36	3	IN	4	case
19	756	36	4	PRP	2	nmod
19	757	36	5	VBZ	6	aux
19	758	36	6	VBN	0	root
19	759	36	7	RB	6	advmod
19	760	36	8	IN	11	mark
19	761	36	9	VBG	11	aux
19	762	36	10	RB	11	amod
19	763	36	11	VBN	6	advcl
19	764	36	12	TO	14	case
19	765	36	13	DT	14	det
19	766	36	14	NN	11	nmod
19	766	36	15	.	6	punct
19	767	37	1	PRP$	2	nmod
19	768	37	2	NN	5	nsubj
19	769	37	3	VBZ	5	cop
19	770	37	4	IN	5	case
19	771	37	5	NN	0	root
19	771	37	6	:	10	punct
19	772	37	7	PRP	10	nsubj
19	773	37	8	VBZ	10	aux
19	774	37	9	RB	10	neg
19	775	37	10	VB	5	conj
19	776	37	11	TO	13	mark
19	777	37	12	VB	13	auxpass
19	778	37	13	VBN	10	ccomp
19	779	37	14	TO	16	mark
19	780	37	15	VB	16	auxpass
19	781	37	16	VBG	13	ccomp
19	782	37	17	NNS	16	dobj
19	782	37	18	,	10	punct
19	783	37	19	CC	10	cc
19	784	37	20	VBZ	21	auxpass
19	785	37	21	VBN	10	conj
19	786	37	22	TO	23	mark
19	787	37	23	VBG	21	ccomp
19	788	37	24	PRP	23	dobj
19	789	37	25	JJR	23	xcomp
19	790	37	26	IN	27	case
19	791	37	27	PRP	23	nmod
19	792	37	28	IN	30	mark
19	793	37	29	PRP	30	nsubj
19	794	37	30	VBP	23	advcl
19	795	37	31	TO	32	mark
19	796	37	32	VB	30	ccomp
19	797	37	33	JJ	32	xcomp
19	797	37	34	.	5	punct
19	797	38	1	``	4	punct
19	798	38	2	PRP$	3	nmod
19	799	38	3	NN	4	nsubj
19	800	38	4	VBZ	0	root
19	801	38	5	TO	6	mark
19	802	38	6	VB	4	ccomp
19	803	38	7	DT	9	det
19	804	38	8	JJ	9	amod
19	805	38	9	NN	6	dobj
19	806	38	10	IN	12	case
19	807	38	11	NNP	12	name
19	808	38	12	NNP	6	nmod
19	808	38	13	,	15	punct
19	809	38	14	IN	15	mark
19	810	38	15	VBG	6	advcl
19	811	38	16	NNS	15	dobj
19	812	38	17	TO	19	case
19	813	38	18	DT	19	det
19	814	38	19	NN	15	nmod
19	815	38	20	IN	21	case
19	816	38	21	NNS	19	nmod
19	817	38	22	WDT	24	mark
19	818	38	23	MD	24	aux
19	819	38	24	VB	21	acl
19	820	38	25	NNS	24	dobj
19	821	38	26	JJ	24	xcomp
19	821	38	27	.	4	punct
19	822	39	1	PRP	3	nsubj
19	823	39	2	VBP	3	aux
19	824	39	3	VBN	0	root
19	825	39	4	RP	3	compound
19	826	39	5	NNS	3	dobj
19	827	39	6	IN	7	case
19	828	39	7	NNS	5	nmod
19	829	39	8	TO	11	case
19	830	39	9	PRP$	11	nmod
19	831	39	10	CD	11	nummod
19	832	39	11	NNS	3	nmod
19	832	39	12	:	21	punct
19	833	39	13	CD	21	nsubj
19	834	39	14	IN	17	case
19	835	39	15	DT	17	det
19	836	39	16	RBS	17	advmod
19	837	39	17	JJ	13	nmod
19	838	39	18	VBZ	21	cop
19	839	39	19	DT	21	det
19	839	39	20	``	21	punct
19	840	39	21	NNPS	3	parataxis
19	841	39	22	IN	23	case
19	842	39	23	NNP	21	name
19	843	39	24	DT	25	det
19	844	39	25	NNP	23	name
19	844	39	26	''	21	punct
19	844	39	27	,	21	punct
19	844	39	28	''	29	punct
19	845	39	29	VBZ	3	parataxis
19	846	39	30	NNP	31	nmod
19	847	39	31	NN	29	nsubj
19	848	39	32	NNP	33	appos
19	849	39	33	NNP	31	appos
19	849	39	34	.	3	punct
19	850	40	1	IN	2	case
19	851	40	2	NNS	15	nmod
19	852	40	3	WDT	4	mark
19	853	40	4	VBP	2	acl
19	854	40	5	NNS	4	dobj
19	855	40	6	IN	4	compound
19	856	40	7	IN	11	case
19	857	40	8	DT	11	det
19	858	40	9	JJ	10	goeswith
19	859	40	10	JJ	11	amod
19	860	40	11	NNP	4	nmod
19	860	40	12	,	4	punct
19	861	40	13	DT	14	det
19	862	40	14	NN	15	nsubj
19	863	40	15	VBZ	0	root
19	864	40	16	IN	17	mark
19	865	40	17	VBG	15	ccomp
19	866	40	18	NNS	17	dobj
19	867	40	19	CC	17	cc
19	868	40	20	VBG	17	conj
19	869	40	21	NN	20	dobj
19	870	40	22	IN	23	case
19	871	40	23	DT	20	nmod
19	872	40	24	IN	28	case
19	873	40	25	PRP$	28	nmod
19	874	40	26	JJR	28	amod
19	875	40	27	NN	28	nmod
19	876	40	28	NNS	23	nmod
19	876	40	29	,	15	punct
19	877	40	30	CC	15	cc
19	878	40	31	VBZ	15	conj
19	879	40	32	DT	35	det
19	880	40	33	CD	35	nummod
19	881	40	34	IN	35	goeswith
19	882	40	35	NN	37	nmod
19	883	40	36	NN	37	nmod
19	884	40	37	NN	31	dobj
19	884	40	38	.	15	punct
19	885	41	1	RB	2	advmod
19	886	41	2	VBG	14	advcl
19	887	41	3	IN	5	case
19	888	41	4	DT	5	det
19	889	41	5	NN	2	nmod
19	890	41	6	IN	8	case
19	891	41	7	CD	8	nummod
19	892	41	8	NNS	5	nmod
19	893	41	9	DT	10	det
19	894	41	10	NN	2	nmod
19	894	41	11	,	2	punct
19	895	41	12	NNP	14	nsubj
19	896	41	13	VBZ	14	aux
19	897	41	14	VBN	0	root
19	898	41	15	CD	16	nummod
19	899	41	16	NNS	14	dobj
19	900	41	17	IN	21	case
19	901	41	18	DT	21	det
19	902	41	19	JJ	21	amod
19	903	41	20	CD	21	nummod
19	904	41	21	NNS	14	nmod
19	904	41	22	.	14	punct
19	905	42	1	CD	7	nsubj
19	906	42	2	IN	5	case
19	907	42	3	DT	5	det
19	908	42	4	RBS	5	advmod
19	909	42	5	JJ	1	nmod
19	910	42	6	VBP	7	cop
19	911	42	7	NNP	0	root
19	912	42	8	CC	7	cc
19	913	42	9	NNP	7	conj
19	913	42	10	,	13	punct
19	914	42	11	WDT	13	mark
19	915	42	12	RB	13	advmod
19	916	42	13	VBD	7	acl
19	917	42	14	TO	16	case
19	918	42	15	DT	16	det
19	919	42	16	NNS	13	nmod
19	920	42	17	IN	19	case
19	921	42	18	DT	19	det
19	922	42	19	NNP	16	nmod
19	923	42	20	CD	19	nummod
19	923	42	21	.	7	punct
19	924	43	1	RBR	2	advmod
19	925	43	2	JJ	3	amod
19	926	43	3	NNS	4	nsubj
19	927	43	4	VBP	0	root
19	928	43	5	NNP	4	dobj
19	928	43	6	,	9	punct
19	929	43	7	DT	9	det
19	930	43	8	JJ	9	amod
19	931	43	9	NN	5	appos
19	932	43	10	WDT	11	mark
19	933	43	11	VBZ	9	acl
19	934	43	12	JJ	14	amod
19	935	43	13	NN	14	nmod
19	936	43	14	NN	11	dobj
19	937	43	15	IN	20	case
19	937	43	16	``	17	punct
19	938	43	17	JJ	20	amod
19	938	43	18	''	17	punct
19	939	43	19	NN	20	nmod
19	940	43	20	NNS	14	nmod
19	940	43	21	.	4	punct
19	941	44	1	CD	4	nummod
19	941	44	2	``	4	punct
19	942	44	3	NNS	4	nmod
19	943	44	4	NN	12	nsubj
19	943	44	5	''	4	punct
19	944	44	6	WDT	8	mark
19	945	44	7	VBZ	8	cop
19	946	44	8	JJ	4	acl
19	947	44	9	TO	10	mark
19	948	44	10	VBG	8	ccomp
19	949	44	11	RB	12	advmod
19	950	44	12	VBZ	0	root
19	951	44	13	TO	17	case
19	952	44	14	NNP	17	name
19	952	44	15	POS	14	case
19	953	44	16	NNP	17	name
19	954	44	17	NNP	12	nmod
19	954	44	18	.	12	punct
19	955	45	1	PRP$	2	nmod
19	956	45	2	NN	9	nsubj
19	956	45	3	,	6	punct
19	957	45	4	NNP	6	name
19	958	45	5	NNP	6	name
19	959	45	6	NNPS	2	appos
19	959	45	7	,	6	punct
19	960	45	8	VBZ	9	aux
19	961	45	9	VBN	0	root
19	962	45	10	CD	11	nummod
19	963	45	11	NNS	9	dobj
19	964	45	12	IN	13	case
19	965	45	13	CD	9	nmod
19	965	45	14	.	9	punct
19	966	46	1	IN	8	mark
19	967	46	2	PRP$	3	nmod
19	968	46	3	NN	8	nsubj
19	968	46	4	,	6	punct
19	969	46	5	NNP	6	name
19	970	46	6	NNP	3	appos
19	970	46	7	,	6	punct
19	971	46	8	VBZ	12	advcl
19	971	46	9	,	8	punct
19	972	46	10	DT	11	det
19	973	46	11	NNP	12	nsubj
19	974	46	12	VBZ	0	root
19	975	46	13	TO	15	case
19	976	46	14	DT	15	det
19	977	46	15	NN	12	nmod
19	978	46	16	IN	17	case
19	979	46	17	RB	12	advmod
19	979	46	18	.	12	punct
19	980	47	1	RB	12	advmod
19	980	47	2	,	1	punct
19	981	47	3	RB	8	advmod
19	982	47	4	DT	6	det
19	983	47	5	NN	6	goeswith
19	984	47	6	NN	8	nsubj
19	985	47	7	VBZ	8	cop
19	986	47	8	JJ	12	advcl
19	986	47	9	,	8	punct
19	987	47	10	PRP	12	nsubj
19	988	47	11	VBZ	12	auxpass
19	989	47	12	VBN	0	root
19	990	47	13	TO	16	case
19	991	47	14	DT	16	det
19	992	47	15	JJ	16	amod
19	993	47	16	NN	12	nmod
19	994	47	17	CC	12	cc
19	995	47	18	NNP	19	nsubj
19	996	47	19	VBZ	12	conj
19	997	47	20	DT	21	det
19	998	47	21	NN	19	dobj
19	999	47	22	IN	23	case
19	1000	47	23	NN	21	nmod
19	1000	47	24	.	12	punct
19	1001	48	1	NNP	2	name
19	1002	48	2	NNP	14	nsubj
19	1002	48	3	,	7	punct
19	1003	48	4	DT	7	det
19	1004	48	5	NN	6	nmod
19	1005	48	6	NN	7	nmod
19	1006	48	7	NN	2	appos
19	1006	48	8	,	7	punct
19	1007	48	9	VBZ	14	cop
19	1008	48	10	IN	14	case
19	1009	48	11	PRP$	14	nmod
19	1010	48	12	RBS	13	advmod
19	1011	48	13	JJ	14	amod
19	1012	48	14	NNS	0	root
19	1012	48	15	,	14	punct
19	1013	48	16	CC	14	cc
19	1014	48	17	NNS	20	nsubj
19	1015	48	18	TO	19	mark
19	1016	48	19	VB	17	acl
19	1017	48	20	VBP	14	conj
19	1018	48	21	NNP	20	dobj
19	1019	48	22	CC	21	cc
19	1020	48	23	NNP	21	conj
19	1021	48	24	IN	25	case
19	1022	48	25	NN	21	nmod
19	1022	48	26	,	21	punct
19	1023	48	27	CC	21	cc
19	1024	48	28	NNP	30	name
19	1025	48	29	NNP	30	name
19	1026	48	30	NNPS	21	conj
19	1027	48	31	IN	32	case
19	1028	48	32	NN	30	nmod
19	1028	48	33	.	14	punct
19	1029	49	1	DT	3	det
19	1030	49	2	JJ	3	amod
19	1031	49	3	NN	6	nsubjpass
19	1032	49	4	VBZ	6	aux
19	1033	49	5	VBN	6	auxpass
19	1034	49	6	VBN	0	root
19	1035	49	7	IN	9	case
19	1036	49	8	NNP	9	name
19	1037	49	9	NNP	6	nmod
19	1037	49	10	.	6	punct
19	1038	50	1	PRP$	2	nmod
19	1039	50	2	NN	15	nsubj
19	1039	50	3	,	5	punct
19	1040	50	4	DT	5	det
19	1041	50	5	NNP	2	appos
19	1042	50	6	IN	7	case
19	1043	50	7	NNP	5	name
19	1044	50	8	CC	7	cc
19	1045	50	9	NNP	7	name
19	1045	50	10	(	11	punct
19	1046	50	11	NNP	5	appos
19	1046	50	12	)	11	punct
19	1046	50	13	,	5	punct
19	1047	50	14	VBZ	15	aux
19	1048	50	15	VBN	0	root
19	1049	50	16	JJ	19	amod
19	1050	50	17	RB	18	advmod
19	1051	50	18	JJ	19	amod
19	1052	50	19	NNS	15	dobj
19	1053	50	20	IN	21	case
19	1054	50	21	NN	19	nmod
19	1054	50	22	,	15	punct
19	1055	50	23	CC	15	cc
19	1056	50	24	DT	25	det
19	1057	50	25	NN	29	nsubj
19	1058	50	26	IN	27	case
19	1059	50	27	NNS	25	nmod
19	1060	50	28	VBZ	29	aux
19	1061	50	29	VBG	15	conj
19	1062	50	30	RB	29	advmod
19	1062	50	31	.	15	punct
19	1063	51	1	PRP$	2	nmod
19	1064	51	2	NN	7	nsubj
19	1064	51	3	,	5	punct
19	1065	51	4	NNP	5	name
19	1066	51	5	NNP	2	appos
19	1066	51	6	,	5	punct
19	1067	51	7	VBZ	0	root
19	1067	51	8	:	11	punct
19	1067	51	9	``	11	punct
19	1068	51	10	PRP	11	nsubj
19	1069	51	11	VBP	7	parataxis
19	1070	51	12	TO	14	mark
19	1071	51	13	VB	14	cop
19	1072	51	14	JJ	11	ccomp
19	1072	51	15	.	7	punct
19	1073	52	1	IN	3	mark
19	1074	52	2	EX	3	expl
19	1075	52	3	VBZ	10	advcl
19	1076	52	4	RB	5	advmod
19	1077	52	5	CD	7	nummod
19	1078	52	6	JJ	7	amod
19	1079	52	7	NN	3	nsubj
19	1079	52	8	,	3	punct
19	1080	52	9	PRP	10	nsubj
19	1081	52	10	VBP	0	root
19	1082	52	11	TO	12	mark
19	1083	52	12	VB	10	ccomp
19	1084	52	13	PRP	12	dobj
19	1085	52	14	TO	16	case
19	1086	52	15	DT	16	det
19	1087	52	16	NN	12	nmod
19	1087	52	17	.	10	punct
19	1088	53	1	CC	23	discourse
19	1089	53	2	IN	5	mark
19	1090	53	3	DT	4	det
19	1091	53	4	NN	5	nsubj
19	1092	53	5	VBZ	23	advcl
19	1093	53	6	IN	7	case
19	1094	53	7	IN	5	nmod
19	1095	53	8	PRP	10	nsubj
19	1096	53	9	MD	10	aux
19	1097	53	10	VB	7	acl
19	1098	53	11	TO	13	case
19	1099	53	12	DT	13	det
19	1100	53	13	NN	10	nmod
19	1101	53	14	IN	16	case
19	1102	53	15	JJ	16	amod
19	1103	53	16	NNS	13	nmod
19	1104	53	17	WDT	20	mark
19	1105	53	18	MD	20	aux
19	1106	53	19	VB	20	auxpass
19	1107	53	20	VBN	16	acl
19	1107	53	21	,	5	punct
19	1108	53	22	PRP	23	nsubj
19	1109	53	23	VBP	0	root
19	1110	53	24	DT	25	det
19	1111	53	25	NN	23	dobj
19	1112	53	26	IN	28	case
19	1113	53	27	DT	28	det
19	1114	53	28	NN	25	nmod
19	1114	53	29	.	23	punct
19	1115	54	1	NNP	5	nsubj
19	1116	54	2	VBZ	5	cop
19	1117	54	3	DT	5	det
19	1118	54	4	JJ	5	amod
19	1119	54	5	NN	0	root
19	1119	54	6	.	5	punct
19	1119	54	7	''	5	punct
19	1120	55	1	DT	8	det
19	1121	55	2	RB	3	advmod
19	1122	55	3	JJ	8	amod
19	1122	55	4	,	3	punct
19	1123	55	5	CC	3	cc
19	1124	55	6	RB	7	advmod
19	1125	55	7	JJ	3	conj
19	1126	55	8	NN	10	nsubj
19	1127	55	9	VBZ	10	aux
19	1128	55	10	VBN	0	root
19	1129	55	11	IN	12	case
19	1130	55	12	NNP	10	nmod
19	1131	55	13	IN	14	case
19	1132	55	14	NNP	12	nmod
19	1132	55	15	.	10	punct
19	1133	56	1	IN	3	case
19	1134	56	2	JJ	3	amod
19	1135	56	3	NNS	7	nmod
19	1135	56	4	,	3	punct
19	1136	56	5	NNP	7	nsubj
19	1137	56	6	VBZ	7	aux
19	1138	56	7	VBN	0	root
19	1139	56	8	RP	7	compound
19	1140	56	9	PRP$	13	nmod
19	1141	56	10	JJ	13	amod
19	1142	56	11	NN	13	nmod
19	1143	56	12	JJ	13	amod
19	1144	56	13	NN	7	dobj
19	1145	56	14	TO	15	mark
19	1146	56	15	VB	7	ccomp
19	1147	56	16	DT	18	det
19	1148	56	17	JJ	18	amod
19	1149	56	18	NN	15	dobj
19	1150	56	19	IN	22	case
19	1151	56	20	DT	22	det
19	1152	56	21	JJ	22	amod
19	1153	56	22	NN	15	nmod
19	1154	56	23	IN	24	case
19	1155	56	24	NN	22	nmod
19	1155	56	25	.	7	punct
19	1156	57	1	PRP$	3	nmod
19	1157	57	2	JJ	3	amod
19	1158	57	3	NN	9	nsubj
19	1158	57	4	,	6	punct
19	1159	57	5	NNP	6	name
19	1160	57	6	NNP	3	appos
19	1160	57	7	,	6	punct
19	1161	57	8	VBZ	9	cop
19	1162	57	9	NN	0	root
19	1162	57	10	:	14	punct
19	1162	57	11	``	14	punct
19	1163	57	12	DT	13	det
19	1164	57	13	NNS	14	nsubj
19	1165	57	14	VBP	9	parataxis
19	1166	57	15	DT	18	det
19	1167	57	16	JJ	18	amod
19	1168	57	17	NN	18	nmod
19	1169	57	18	NN	14	dobj
19	1169	57	19	,	22	punct
19	1170	57	20	IN	22	case
19	1171	57	21	DT	22	det
19	1172	57	22	NN	18	nmod
19	1173	57	23	VBG	22	acl
19	1174	57	24	IN	25	case
19	1175	57	25	DT	23	nmod
19	1176	57	26	RB	27	advmod
19	1177	57	27	RB	23	advmod
19	1177	57	28	.	9	punct
19	1178	58	1	PRP	2	nsubj
19	1179	58	2	VBP	0	root
19	1180	58	3	DT	6	det
19	1181	58	4	JJ	6	amod
19	1182	58	5	NN	6	nmod
19	1183	58	6	NN	2	dobj
19	1183	58	7	.	2	punct
19	1184	59	1	PRP	4	nsubj
19	1185	59	2	VBP	4	cop
19	1186	59	3	IN	4	case
19	1187	59	4	NN	0	root
19	1188	59	5	IN	7	case
19	1189	59	6	DT	7	det
19	1190	59	7	NN	4	nmod
19	1191	59	8	PDT	10	det
19	1192	59	9	DT	10	det
19	1193	59	10	NN	4	nmod
19	1193	59	11	,	4	punct
19	1194	59	12	CC	4	cc
19	1195	59	13	PRP	15	nsubj
19	1196	59	14	RB	15	advmod
19	1197	59	15	VBP	4	conj
19	1198	59	16	RB	17	advmod
19	1199	59	17	JJ	18	amod
19	1200	59	18	NNS	15	dobj
19	1200	59	19	.	4	punct
19	1201	60	1	PRP	4	nsubj
19	1202	60	2	VBP	4	aux
19	1202	60	3	RB	4	neg
19	1203	60	4	VB	0	root
19	1204	60	5	DT	9	det
19	1205	60	6	JJ	9	amod
19	1206	60	7	CC	6	cc
19	1207	60	8	JJ	6	conj
19	1208	60	9	NN	4	dobj
19	1208	60	10	.	4	punct
19	1208	60	11	''	4	punct
19	1209	61	1	RB	6	advmod
19	1209	61	2	,	1	punct
19	1210	61	3	NNS	6	nsubj
19	1211	61	4	IN	5	case
19	1212	61	5	NNP	3	nmod
19	1213	61	6	VBP	0	root
19	1214	61	7	PRP$	8	nmod
19	1215	61	8	NNP	6	dobj
19	1216	61	9	IN	11	case
19	1217	61	10	DT	11	det
19	1218	61	11	NN	6	nmod
19	1218	61	12	.	6	punct
19	1219	62	1	JJ	2	amod
19	1220	62	2	NNS	5	nsubj
19	1221	62	3	VBP	5	aux
19	1222	62	4	VBN	5	cop
19	1223	62	5	NNP	0	root
19	1223	62	6	,	9	punct
19	1224	62	7	DT	9	det
19	1225	62	8	JJ	9	amod
19	1226	62	9	NN	5	appos
19	1226	62	10	,	9	punct
19	1227	62	11	CC	5	cc
19	1228	62	12	NNP	5	conj
19	1228	62	13	,	15	punct
19	1229	62	14	DT	15	det
19	1230	62	15	NN	12	nmod
19	1231	62	16	IN	18	case
19	1232	62	17	NN	18	nmod
19	1233	62	18	NN	15	nmod
19	1234	62	19	IN	21	case
19	1235	62	20	JJ	21	amod
19	1236	62	21	NNS	18	nmod
19	1236	62	22	.	5	punct
19	1237	63	1	DT	3	det
19	1238	63	2	NN	3	nmod
19	1239	63	3	NN	7	nsubj
19	1240	63	4	VBZ	7	cop
19	1241	63	5	RB	7	advmod
19	1242	63	6	IN	7	case
19	1243	63	7	PRP	0	root
19	1243	63	8	,	7	punct
19	1244	63	9	CC	7	cc
19	1245	63	10	JJ	11	nsubj
19	1246	63	11	VBP	7	conj
19	1247	63	12	PRP	14	nsubj
19	1248	63	13	MD	14	aux
19	1249	63	14	VB	11	ccomp
19	1250	63	15	JJ	16	amod
19	1251	63	16	NN	14	dobj
19	1252	63	17	TO	18	mark
19	1253	63	18	VB	14	ccomp
19	1254	63	19	RB	18	advmod
19	1255	63	20	DT	22	det
19	1256	63	21	JJ	22	amod
19	1257	63	22	NNS	18	dobj
19	1258	63	23	IN	27	case
19	1259	63	24	JJ	27	nmod
19	1260	63	25	NN	27	nmod
19	1260	63	26	POS	25	case
19	1261	63	27	NN	22	nmod
19	1262	63	28	IN	29	case
19	1263	63	29	NN	27	nmod
19	1263	63	30	.	7	punct
19	1264	64	1	IN	10	mark
19	1265	64	2	NNP	3	name
19	1266	64	3	NNP	10	nsubj
19	1266	64	4	,	6	punct
19	1267	64	5	JJ	6	amod
19	1268	64	6	NN	3	appos
19	1269	64	7	IN	8	case
19	1270	64	8	NNP	6	nmod
19	1270	64	9	,	6	punct
19	1271	64	10	VBZ	17	advcl
19	1271	64	11	:	17	punct
19	1271	64	12	``	17	punct
19	1272	64	13	DT	17	nsubj
19	1273	64	14	VBZ	17	cop
19	1274	64	15	DT	17	det
19	1275	64	16	JJ	17	amod
19	1276	64	17	NN	0	root
19	1277	64	18	TO	19	mark
19	1278	64	19	VB	17	ccomp
19	1279	64	20	IN	22	case
19	1280	64	21	DT	22	det
19	1281	64	22	NN	19	nmod
19	1282	64	23	IN	27	case
19	1283	64	24	JJ	27	amod
19	1284	64	25	CC	24	cc
19	1285	64	26	JJ	24	conj
19	1286	64	27	NNS	22	nmod
19	1286	64	28	.	17	punct
19	1287	65	1	DT	2	det
19	1288	65	2	NNP	4	nsubj
19	1289	65	3	VBZ	4	cop
19	1290	65	4	JJ	0	root
19	1290	65	5	,	4	punct
19	1291	65	6	NN	8	nsubj
19	1292	65	7	VBZ	8	cop
19	1293	65	8	JJ	4	conj
19	1293	65	9	,	4	punct
19	1294	65	10	DT	11	det
19	1295	65	11	NNS	13	nsubj
19	1296	65	12	VBP	13	cop
19	1297	65	13	JJ	4	conj
19	1298	65	14	CC	4	cc
19	1299	65	15	DT	16	det
19	1300	65	16	NNS	18	nsubj
19	1301	65	17	VBP	18	cop
19	1302	65	18	JJ	4	conj
19	1302	65	19	.	4	punct
19	1302	65	20	''	4	punct
19	1303	66	1	IN	4	case
19	1304	66	2	JJS	4	amod
19	1305	66	3	JJ	4	amod
19	1306	66	4	NNS	21	nmod
19	1307	66	5	VBG	4	acl
19	1308	66	6	IN	16	mark
19	1309	66	7	DT	8	det
19	1310	66	8	NNS	16	nsubjpass
